latitude,longitude,county
32.05,-95.5,Anderson
31.87,-95.5,Anderson
31.75,-95.64,Anderson
31.75,-95.64,Anderson
31.75,-95.64,Anderson
31.95,-95.97,Anderson
31.62,-95.57,Anderson
31.93,-95.76,Anderson
31.88,-95.91,Anderson
31.88,-95.91,Anderson
31.75,-95.64,Anderson
31.88,-95.91,Anderson
31.88,-95.91,Anderson
32.32,-102.54,Andrews
31.33,-94.72,Angelina
31.33,-94.72,Angelina
31.33,-94.72,Angelina
31.33,-94.72,Angelina
31.33,-94.72,Angelina
31.18,-94.78,Angelina
31.27,-94.57,Angelina
31.42,-94.86,Angelina
31.15,-94.41,Angelina
28.07,-97.03,Aransas
28.04,-97.05,Aransas
28.04,-97.05,Aransas
33.59,-98.62,Archer
33.81,-98.68,Archer
33.45,-98.92,Archer
33.64,-98.45,Archer
33.57,-98.43,Archer
35.1,-101.36,Armstrong
34.79,-101.54,Armstrong
28.75,-98.3,Atascosa
28.85,-98.7,Atascosa
28.78,-98.49,Atascosa
28.91,-98.54,Atascosa
29.06,-98.48,Atascosa
29.23,-98.79,Atascosa
28.79,-98.24,Atascosa
28.96,-98.49,Atascosa
29.03,-98.57,Atascosa
29.22,-98.65,Atascosa
29.94,-96.25,Austin
30.04,-96.29,Austin
29.77,-96.15,Austin
29.63,-96.06,Austin
30.02,-96.44,Austin
29.99,-96.49,Austin
29.87,-96.49,Austin
33.86,-102.67,Bailey
33.87,-102.75,Bailey
33.84,-102.89,Bailey
34.22,-102.72,Bailey
29.72,-99.07,Bandera
29.8,-99.25,Bandera
29.71,-98.93,Bandera
29.63,-99.28,Bandera
29.73,-99.55,Bandera
30.11,-97.3,Bastrop
30.08,-97.5,Bastrop
30.34,-97.37,Bastrop
30.3,-97.22,Bastrop
30.21,-97.11,Bastrop
29.99,-97.39,Bastrop
29.93,-97.3,Bastrop
30,-97.15,Bastrop
33.59,-99.25,Baylor
28.4,-97.74,Bee
28.4,-97.74,Bee
28.55,-97.97,Bee
28.53,-97.79,Bee
28.57,-97.8,Bee
28.56,-97.8,Bee
28.23,-97.68,Bee
28.15,-97.73,Bee
31.09,-97.36,Bell
31.09,-97.36,Bell
31.09,-97.36,Bell
31.09,-97.36,Bell
31.09,-97.36,Bell
31.09,-97.36,Bell
30.79,-97.42,Bell
31.06,-97.46,Bell
31.01,-97.32,Bell
30.88,-97.4,Bell
31.09,-97.71,Bell
31.09,-97.71,Bell
31.09,-97.71,Bell
31.09,-97.71,Bell
31.11,-97.72,Bell
31.11,-97.72,Bell
31.09,-97.71,Bell
31.06,-97.65,Bell
31.09,-97.71,Bell
30.97,-97.37,Bell
31.07,-97.61,Bell
31.12,-97.23,Bell
30.93,-97.22,Bell
30.95,-97.52,Bell
31.19,-97.3,Bell
29.28,-98.73,Bexar
29.8,-98.73,Bexar
29.56,-98.69,Bexar
29.41,-98.63,Bexar
29.25,-98.62,Bexar
29.37,-98.25,Bexar
29.51,-98.31,Bexar
29.25,-98.33,Bexar
29.55,-98.3,Bexar
29.55,-98.3,Bexar
29.42,-98.21,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.42,-98.49,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.53,-98.42,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.42,-98.49,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
29.45,-98.5,Bexar
30.09,-98.42,Blanco
30.22,-98.53,Blanco
30.27,-98.4,Blanco
30.43,-98.35,Blanco
32.77,-101.45,Borden
31.78,-97.58,Bosque
31.77,-97.82,Bosque
31.78,-97.58,Bosque
31.98,-97.87,Bosque
32.11,-97.58,Bosque
31.92,-97.64,Bosque
32.01,-97.6,Bosque
31.65,-97.47,Bosque
32.05,-97.75,Bosque
33.44,-94.07,Bowie
33.44,-94.07,Bowie
33.44,-94.07,Bowie
33.44,-94.07,Bowie
33.44,-94.07,Bowie
33.5,-94.61,Bowie
33.46,-94.28,Bowie
33.33,-94.34,Bowie
33.44,-94.12,Bowie
33.46,-94.41,Bowie
33.35,-94.25,Bowie
33.35,-94.5,Bowie
33.44,-94.07,Bowie
29.04,-95.56,Brazoria
29.27,-95.72,Brazoria
29.19,-95.72,Brazoria
29.33,-95.76,Brazoria
29.19,-95.72,Brazoria
29.04,-95.69,Brazoria
29.14,-95.64,Brazoria
29.43,-95.24,Brazoria
29.43,-95.24,Brazoria
29.16,-95.42,Brazoria
29.16,-95.42,Brazoria
29.02,-95.39,Brazoria
29.22,-95.34,Brazoria
28.95,-95.36,Brazoria
28.95,-95.36,Brazoria
29.04,-95.44,Brazoria
29.29,-95.27,Brazoria
29.48,-95.35,Brazoria
29.55,-95.27,Brazoria
29.37,-95.45,Brazoria
29.55,-95.27,Brazoria
29.55,-95.27,Brazoria
30.66,-96.36,Brazos
30.66,-96.36,Brazos
30.66,-96.36,Brazos
30.66,-96.36,Brazos
30.66,-96.36,Brazos
30.66,-96.36,Brazos
30.66,-96.36,Brazos
30.6,-96.31,Brazos
30.6,-96.31,Brazos
30.6,-96.31,Brazos
30.6,-96.31,Brazos
30.6,-96.31,Brazos
30.6,-96.31,Brazos
30.75,-96.33,Brazos
30.46,-96.2,Brazos
30.53,-96.3,Brazos
30.36,-103.66,Brewster
30.36,-103.66,Brewster
30.36,-103.66,Brewster
29.28,-103.18,Brewster
30.2,-103.24,Brewster
29.32,-103.62,Brewster
34.36,-101.05,Briscoe
34.47,-101.3,Briscoe
26.93,-98.13,Brooks
27.22,-98.14,Brooks
31.82,-98.78,Brown
31.72,-98.97,Brown
31.74,-98.94,Brown
31.72,-98.97,Brown
31.72,-98.97,Brown
31.71,-99.13,Brown
31.55,-99.11,Brown
31.97,-98.91,Brown
31.67,-98.79,Brown
30.52,-96.7,Burleson
30.59,-96.79,Burleson
30.43,-96.74,Burleson
30.38,-96.56,Burleson
30.49,-96.46,Burleson
30.34,-96.53,Burleson
30.74,-98.05,Burnet
30.86,-97.91,Burnet
30.76,-98.22,Burnet
30.57,-98.27,Burnet
29.87,-97.53,Caldwell
29.75,-97.76,Caldwell
29.87,-97.67,Caldwell
29.68,-97.64,Caldwell
29.84,-97.84,Caldwell
29.88,-97.83,Caldwell
29.71,-97.72,Caldwell
28.67,-96.55,Calhoun
28.61,-96.62,Calhoun
28.44,-96.4,Calhoun
28.41,-96.71,Calhoun
32.12,-99.16,Callahan
32.36,-99.19,Callahan
32.39,-99.39,Callahan
32.4,-99.49,Callahan
25.92,-97.48,Cameron
25.92,-97.48,Cameron
25.92,-97.48,Cameron
25.92,-97.48,Cameron
25.92,-97.48,Cameron
26.24,-97.72,Cameron
26.19,-97.68,Cameron
26.19,-97.68,Cameron
26.19,-97.68,Cameron
26.19,-97.68,Cameron
26.15,-97.82,Cameron
26.07,-97.47,Cameron
26.1,-97.65,Cameron
26.1,-97.47,Cameron
26.03,-97.55,Cameron
26.07,-97.22,Cameron
26.23,-97.58,Cameron
26.13,-97.63,Cameron
26.1,-97.65,Cameron
26.25,-97.82,Cameron
26.41,-97.23,Cameron
32.96,-95.1,Camp
32.99,-94.96,Camp
35.2,-101.1,Carson
35.34,-101.38,Carson
35.57,-101.17,Carson
35.43,-101.17,Carson
33.11,-94.16,Cass
32.95,-94.14,Cass
33.13,-94.05,Cass
33.19,-94.35,Cass
32.94,-94.2,Cass
33.01,-94.36,Cass
32.95,-94.07,Cass
33.17,-94.54,Cass
33.2,-94.67,Cass
33.14,-94.15,Cass
32.99,-94.63,Cass
34.54,-102.31,Castro
34.38,-102.11,Castro
34.54,-102.1,Castro
34.74,-102.51,Castro
29.76,-94.67,Chambers
29.76,-94.87,Chambers
29.87,-94.57,Chambers
29.85,-94.88,Chambers
29.86,-94.69,Chambers
29.78,-94.37,Chambers
29.81,-94.38,Chambers
32.14,-95.31,Cherokee
32.03,-95.41,Cherokee
31.89,-95.15,Cherokee
31.96,-95.26,Cherokee
31.85,-95.32,Cherokee
31.98,-95.1,Cherokee
31.86,-94.98,Cherokee
31.79,-95.14,Cherokee
32.14,-95.12,Cherokee
31.65,-95.07,Cherokee
31.49,-94.94,Cherokee
34.42,-100.24,Childress
34.38,-100.39,Childress
33.63,-98.01,Clay
33.67,-98.25,Clay
34.07,-98.19,Clay
33.81,-98.19,Clay
34.01,-98.23,Clay
33.61,-103.02,Cochran
33.72,-102.75,Cochran
33.59,-102.61,Cochran
31.88,-100.29,Coke
31.89,-100.48,Coke
32.07,-100.68,Coke
31.74,-100.28,Coke
31.99,-99.22,Coleman
31.83,-99.42,Coleman
31.55,-99.47,Coleman
31.5,-99.37,Coleman
31.73,-99.32,Coleman
31.77,-99.7,Coleman
31.75,-99.54,Coleman
31.62,-99.56,Coleman
32.06,-99.68,Coleman
31.98,-99.62,Coleman
33.1,-96.66,Collin
33.32,-96.78,Collin
33.1,-96.66,Collin
33.04,-96.74,Collin
33.04,-96.74,Collin
33.04,-96.74,Collin
33.04,-96.74,Collin
33.14,-96.81,Collin
33.2,-96.65,Collin
33.2,-96.65,Collin
33.2,-96.65,Collin
33.04,-96.74,Collin
33.04,-96.74,Collin
33.24,-96.78,Collin
32.97,-96.7,Collin
33.04,-96.74,Collin
33.04,-96.74,Collin
33.04,-96.74,Collin
33.32,-96.64,Collin
33.04,-96.51,Collin
33.08,-96.42,Collin
33.06,-96.31,Collin
33.02,-96.43,Collin
33.03,-96.37,Collin
32.79,-96.76,Collin
32.79,-96.76,Collin
33.18,-96.5,Collin
33.35,-96.54,Collin
33.29,-96.39,Collin
33.16,-96.35,Collin
33.28,-96.57,Collin
33.35,-96.45,Collin
35.05,-100.28,Collingsworth
34.85,-100.21,Collingsworth
34.76,-100.02,Collingsworth
34.9,-100.4,Collingsworth
29.57,-96.48,Colorado
29.58,-96.32,Colorado
29.45,-96.51,Colorado
29.42,-96.39,Colorado
29.56,-96.59,Colorado
29.51,-96.69,Colorado
29.84,-96.32,Colorado
29.7,-96.55,Colorado
29.74,-96.46,Colorado
29.67,-96.54,Colorado
29.62,-96.8,Colorado
29.7,-96.77,Colorado
29.86,-98.4,Comal
29.7,-98.11,Comal
29.7,-98.11,Comal
29.7,-98.11,Comal
29.87,-98.26,Comal
29.7,-98.11,Comal
29.73,-98.45,Comal
29.45,-98.5,Comal
29.96,-98.26,Comal
31.89,-98.6,Comanche
32.11,-98.53,Comanche
31.75,-98.36,Comanche
31.84,-98.4,Comanche
32.01,-98.42,Comanche
31.92,-98.77,Comanche
31.21,-99.84,Concho
31.56,-100.07,Concho
31.4,-99.75,Concho
31.5,-99.92,Concho
31.39,-100.08,Concho
33.49,-97.3,Cooke
33.63,-97.15,Cooke
33.63,-97.15,Cooke
33.63,-97.21,Cooke
33.65,-97.37,Cooke
33.48,-97.45,Cooke
33.48,-97.16,Cooke
31.11,-97.9,Coryell
31.47,-98.14,Coryell
31.31,-97.57,Coryell
31.44,-97.73,Coryell
31.59,-97.75,Coryell
31.09,-97.71,Coryell
31.31,-97.57,Coryell
31.41,-97.5,Coryell
31.46,-97.9,Coryell
31.44,-97.73,Coryell
31.44,-97.73,Coryell
31.44,-97.73,Coryell
31.44,-97.73,Coryell
34.22,-100.44,Cottle
34.01,-100.3,Cottle
31.39,-102.35,Crane
31.07,-102.39,Crane
30.7,-101.2,Crockett
33.64,-101.23,Crosby
33.67,-101.53,Crosby
33.67,-101.38,Crosby
31.74,-105.08,Culberson
31.04,-104.83,Culberson
36.06,-102.51,Dallam
36.45,-102.24,Dallam
36.37,-103.01,Dallam
32.96,-96.83,Dallas
32.98,-96.89,Dallas
32.98,-96.89,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.96,-96.99,Dallas
32.9,-96.55,Dallas
32.78,-96.8,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.91,-96.62,Dallas
32.69,-97.01,Dallas
32.69,-97.01,Dallas
32.69,-97.01,Dallas
32.69,-97.01,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.85,-96.96,Dallas
32.97,-96.7,Dallas
32.97,-96.7,Dallas
32.97,-96.7,Dallas
32.97,-96.7,Dallas
32.9,-96.55,Dallas
32.9,-96.55,Dallas
32.96,-96.99,Dallas
32.58,-96.95,Dallas
32.58,-96.95,Dallas
32.58,-96.86,Dallas
32.64,-96.91,Dallas
32.58,-96.86,Dallas
32.59,-96.78,Dallas
32.64,-96.91,Dallas
32.64,-96.91,Dallas
32.64,-96.7,Dallas
32.59,-96.78,Dallas
32.76,-96.59,Dallas
32.76,-96.59,Dallas
32.65,-96.54,Dallas
32.59,-96.68,Dallas
32.76,-96.59,Dallas
32.76,-96.59,Dallas
32.79,-96.55,Dallas
32.76,-96.59,Dallas
32.76,-96.59,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.82,-96.83,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.8,-96.88,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.78,-96.8,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.78,-96.8,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.96,-96.8,Dallas
32.79,-96.76,Dallas
32.67,-96.61,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.76,-96.86,Dallas
32.79,-96.76,Dallas
32.76,-96.86,Dallas
32.78,-96.79,Dallas
32.78,-96.8,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.94,-96.87,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.93,-96.79,Dallas
32.78,-96.8,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.78,-96.87,Dallas
32.78,-96.8,Dallas
32.78,-96.8,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.78,-96.8,Dallas
32.79,-96.76,Dallas
32.79,-96.76,Dallas
32.73,-101.95,Dawson
32.93,-102.13,Dawson
32.52,-101.71,Dawson
29.09,-97.28,De Witt
29.31,-97.3,De Witt
28.92,-97.3,De Witt
29,-97.15,De Witt
28.83,-97.41,De Witt
29.2,-97.46,De Witt
28.92,-97.61,De Witt
28.98,-97.5,De Witt
34.91,-102.19,Deaf Smith
34.82,-102.39,Deaf Smith
33.47,-95.77,Delta
33.37,-95.69,Delta
33.43,-95.65,Delta
33.32,-95.75,Delta
33.46,-95.61,Delta
33.43,-95.85,Delta
32.98,-96.89,Denton
32.98,-96.89,Denton
33.02,-97.09,Denton
33.02,-97.09,Denton
33.02,-97.09,Denton
33.04,-96.98,Denton
33.14,-96.81,Denton
33.09,-96.88,Denton
33.04,-96.98,Denton
33.12,-97.02,Denton
33.04,-96.98,Denton
33.16,-96.93,Denton
33.04,-96.98,Denton
32.75,-97.33,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.21,-97.13,Denton
33.23,-97.11,Denton
33.14,-97.06,Denton
33.11,-97.17,Denton
33.3,-96.98,Denton
33.08,-97.29,Denton
33.26,-97.22,Denton
33.62,-97.31,Denton
33.39,-96.95,Denton
33.17,-97.28,Denton
33,-97.23,Denton
33.36,-97.17,Denton
32.99,-97.23,Denton
33.76,-100.81,Dickens
33.62,-100.83,Dickens
33.77,-100.96,Dickens
33.47,-100.85,Dickens
28.44,-99.76,Dimmit
28.56,-99.57,Dimmit
28.52,-99.85,Dimmit
28.35,-99.61,Dimmit
34.93,-100.89,Donley
34.86,-100.65,Donley
34.9,-100.77,Donley
27.59,-98.4,Duval
27.38,-98.27,Duval
27.88,-98.61,Duval
27.42,-98.55,Duval
27.75,-98.23,Duval
32.26,-98.82,Eastland
32.38,-98.98,Eastland
32.29,-98.56,Eastland
32.4,-98.81,Eastland
32.21,-98.67,Eastland
32.42,-98.73,Eastland
32.47,-98.67,Eastland
32.09,-98.96,Eastland
31.98,-102.61,Ector
32.02,-102.36,Ector
31.92,-102.76,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.85,-102.36,Ector
31.73,-102.59,Ector
29.7,-100.03,Edwards
30.01,-100.21,Edwards
31.99,-106.59,El Paso
31.91,-106.59,El Paso
31.59,-106.22,El Paso
31.5,-106.15,El Paso
31.57,-106.26,El Paso
31.44,-106.08,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.65,-106.15,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
31.84,-106.43,El Paso
