date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200924,NY,452847,9775798,,10228645,500.0,89995.0,145.0,,72.0,,76382.0,A,9/23/2020 23:59,2020-09-23T23:59:00Z,09/23 19:59,25439.0,89995.0,2020-09-23T23:59:00Z,,,,452847.0,,,10228645.0,,,,,,,,,,,,36,955,91998,10228645,posNeg,92953,10228645,2,0,63ceae8617c69dd2e696b201ec2dd6059b8d0350,0,0,0,0,0,
20200923,NY,451892,9683800,,10135692,490.0,89995.0,141.0,,68.0,,76306.0,A,9/22/2020 23:59,2020-09-22T23:59:00Z,09/22 19:59,25437.0,89995.0,2020-09-22T23:59:00Z,,,,451892.0,,,10135692.0,,,,,,,,,,,,36,665,70265,10135692,posNeg,70930,10135692,5,0,73a23ab7c0b6b78e67d67b6925fc08a799485733,0,0,0,0,0,
20200922,NY,451227,9613535,,10064762,470.0,89995.0,133.0,,67.0,,76246.0,A,9/21/2020 23:59,2020-09-21T23:59:00Z,09/21 19:59,25432.0,89995.0,2020-09-21T23:59:00Z,,,,451227.0,,,10064762.0,,,,,,,,,,,,36,754,83243,10064762,posNeg,83997,10064762,4,0,acfffc57985c0dd288e364f084a74119a9415495,0,0,0,0,0,
20200921,NY,450473,9530292,,9980765,468.0,89995.0,134.0,,66.0,,76218.0,A,9/20/2020 23:59,2020-09-20T23:59:00Z,09/20 19:59,25428.0,89995.0,2020-09-20T23:59:00Z,,,,450473.0,,,9980765.0,,,,,,,,,,,,36,573,57746,9980765,posNeg,58319,9980765,1,0,6e223bb0204780c57bf975ab107522993c6290f8,0,0,0,0,0,
20200920,NY,449900,9472546,,9922446,468.0,89995.0,132.0,,60.0,,76179.0,A,9/19/2020 23:59,2020-09-19T23:59:00Z,09/19 19:59,25427.0,89995.0,2020-09-19T23:59:00Z,,,,449900.0,,,9922446.0,,,,,,,,,,,,36,862,99493,9922446,posNeg,100355,9922446,2,0,b9792dc99d6549db085101b4cec82e1ef562405f,0,0,0,0,0,
20200919,NY,449038,9373053,,9822091,467.0,89995.0,144.0,,60.0,,76101.0,A,9/18/2020 23:59,2020-09-18T23:59:00Z,09/18 19:59,25425.0,89995.0,2020-09-18T23:59:00Z,,,,449038.0,,,9822091.0,,,,,,,,,,,,36,986,109458,9822091,posNeg,110444,9822091,2,0,6428fa42a0444dfe549a7a14c8e0e10ffbb91404,0,0,0,0,0,
20200918,NY,448052,9263595,,9711647,478.0,89995.0,141.0,,62.0,,76036.0,A,9/17/2020 23:59,2020-09-17T23:59:00Z,09/17 19:59,25423.0,89995.0,2020-09-17T23:59:00Z,,,,448052.0,,,9711647.0,,,,,,,,,,,,36,790,88937,9711647,posNeg,89727,9711647,10,0,484099c5cadb392fbd9a1cdd91d0dfbb3d880cf9,0,0,0,0,0,
20200917,NY,447262,9174658,,9621920,486.0,89995.0,135.0,,68.0,,75962.0,A,9/16/2020 23:59,2020-09-16T23:59:00Z,09/16 19:59,25413.0,89995.0,2020-09-16T23:59:00Z,,,,447262.0,,,9621920.0,,,,,,,,,,,,36,896,90608,9621920,posNeg,91504,9621920,3,0,5e44bc2c7424a256603012991c84a330c2f41244,0,0,0,0,0,
20200916,NY,446366,9084050,,9530416,483.0,89995.0,138.0,,67.0,,75903.0,A,9/15/2020 23:59,2020-09-15T23:59:00Z,09/15 19:59,25410.0,89995.0,2020-09-15T23:59:00Z,,,,446366.0,,,9530416.0,,,,,,,,,,,,36,652,74435,9530416,posNeg,75087,9530416,5,0,247d677a0fea26706b310e8053dd5198afd55927,0,0,0,0,0,
20200915,NY,445714,9009615,,9455329,481.0,89995.0,144.0,,60.0,,75847.0,A,9/14/2020 23:59,2020-09-14T23:59:00Z,09/14 19:59,25405.0,89995.0,2020-09-14T23:59:00Z,,,,445714.0,,,9455329.0,,,,,,,,,,,,36,766,72912,9455329,posNeg,73678,9455329,11,0,dff1d805592ccd3c7f86828c445b52061d34bd97,0,0,0,0,0,
20200914,NY,444948,8936703,,9381651,464.0,89995.0,143.0,,59.0,,75814.0,A,9/13/2020 23:59,2020-09-13T23:59:00Z,09/13 19:59,25394.0,89995.0,2020-09-13T23:59:00Z,,,,444948.0,,,9381651.0,,,,,,,,,,,,36,583,62775,9381651,posNeg,63358,9381651,4,0,6a2fb762bc87056f5df959d1f8988e03ed4f2e95,0,0,0,0,0,
20200913,NY,444365,8873928,,9318293,464.0,89995.0,131.0,,54.0,,75767.0,A,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,25390.0,89995.0,2020-09-12T23:59:00Z,,,,444365.0,,,9318293.0,,,,,,,,,,,,36,725,71943,9318293,posNeg,72668,9318293,6,0,610a4052d28f86b5f307476f7ee7dfe297d0d413,0,0,0,0,0,
20200912,NY,443640,8801985,,9245625,467.0,89995.0,127.0,,51.0,,75707.0,A,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,25384.0,89995.0,2020-09-11T23:59:00Z,,,,443640.0,,,9245625.0,,,,,,,,,,,,36,849,102076,9245625,posNeg,102925,9245625,2,0,0cf0f61afa5b762948ea7155234f87dd4687c02d,0,0,0,0,0,
20200911,NY,442791,8699909,,9142700,474.0,89995.0,120.0,,54.0,,75649.0,A,9/10/2020 23:59,2020-09-10T23:59:00Z,09/10 19:59,25382.0,89995.0,2020-09-10T23:59:00Z,,,,442791.0,,,9142700.0,,,,,,,,,,,,36,880,88842,9142700,posNeg,89722,9142700,5,0,63317d552d6e6d7a3c8b5ad3d31be983619285c7,0,0,0,0,0,
20200910,NY,441911,8611067,,9052978,482.0,89995.0,120.0,,55.0,,75584.0,A,9/9/2020 23:59,2020-09-09T23:59:00Z,09/09 19:59,25377.0,89995.0,2020-09-09T23:59:00Z,,,,441911.0,,,9052978.0,,,,,,,,,,,,36,757,76056,9052978,posNeg,76813,9052978,7,0,50388c162469103edd8aa989376183428edf4d5a,0,0,0,0,0,
20200909,NY,441154,8535011,,8976165,463.0,89995.0,121.0,,59.0,,75539.0,A,9/8/2020 23:59,2020-09-08T23:59:00Z,09/08 19:59,25370.0,89995.0,2020-09-08T23:59:00Z,,,,441154.0,,,8976165.0,,,,,,,,,,,,36,576,62654,8976165,posNeg,63230,8976165,3,0,55a83ddf98544f94f43247f3f2b867ddc267d31b,0,0,0,0,0,
20200908,NY,440578,8472357,,8912935,445.0,89995.0,114.0,,52.0,,75503.0,A,9/7/2020 23:59,2020-09-07T23:59:00Z,09/07 19:59,25367.0,89995.0,2020-09-07T23:59:00Z,,,,440578.0,,,8912935.0,,,,,,,,,,,,36,557,57269,8912935,posNeg,57826,8912935,6,0,ddf12ebad36c51d7af4583850933a3651b9c84de,0,0,0,0,0,
20200907,NY,440021,8415088,,8855109,413.0,89995.0,115.0,,57.0,,75471.0,A,9/6/2020 23:59,2020-09-06T23:59:00Z,09/06 19:59,25361.0,89995.0,2020-09-06T23:59:00Z,,,,440021.0,,,8855109.0,,,,,,,,,,,,36,520,58345,8855109,posNeg,58865,8855109,2,0,7e62930bca20ae62a1151493d16c77b25b554aca,0,0,0,0,0,
20200906,NY,439501,8356743,,8796244,410.0,89995.0,119.0,,56.0,,75425.0,A,9/5/2020 23:59,2020-09-05T23:59:00Z,09/05 19:59,25359.0,89995.0,2020-09-05T23:59:00Z,,,,439501.0,,,8796244.0,,,,,,,,,,,,36,729,84901,8796244,posNeg,85630,8796244,9,0,3bf75f818e8b5651e2001768273bbdbdd9cb4b80,0,0,0,0,0,
20200905,NY,438772,8271842,,8710614,425.0,89995.0,115.0,,61.0,,75366.0,A,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,25350.0,89995.0,2020-09-04T23:59:00Z,,,,438772.0,,,8710614.0,,,,,,,,,,,,36,801,98960,8710614,posNeg,99761,8710614,2,0,3203352b567beff063498834de2f7f01c331486a,0,0,0,0,0,
20200904,NY,437971,8172882,,8610853,428.0,89995.0,116.0,,61.0,,75307.0,A,9/3/2020 23:59,2020-09-03T23:59:00Z,09/03 19:59,25348.0,89995.0,2020-09-03T23:59:00Z,,,,437971.0,,,8610853.0,,,,,,,,,,,,36,864,92531,8610853,posNeg,93395,8610853,5,0,18762f2912fe18101bc38d267a7f6db302529703,0,0,0,0,0,
20200903,NY,437107,8080351,,8517458,430.0,89995.0,117.0,,61.0,,75255.0,A,9/2/2020 23:59,2020-09-02T23:59:00Z,09/02 19:59,25343.0,89995.0,2020-09-02T23:59:00Z,,,,437107.0,,,8517458.0,,,,,,,,,,,,36,889,88092,8517458,posNeg,88981,8517458,7,0,23bb71914bc2556573b3c3badd07482ff66818e8,0,0,0,0,0,
20200902,NY,436218,7992259,,8428477,445.0,89995.0,117.0,,61.0,,75203.0,A,9/1/2020 23:59,2020-09-01T23:59:00Z,09/01 19:59,25336.0,89995.0,2020-09-01T23:59:00Z,,,,436218.0,,,8428477.0,,,,,,,,,,,,36,708,87739,8428477,posNeg,88447,8428477,5,0,5ea8d5920a5729dc75a1fe74eba5f9d63e9e6f50,0,0,0,0,0,
20200901,NY,435510,7904520,,8340030,432.0,89995.0,109.0,,54.0,,75142.0,A,8/31/2020 23:59,2020-08-31T23:59:00Z,08/31 19:59,25331.0,89995.0,2020-08-31T23:59:00Z,,,,435510.0,,,8340030.0,,,,,,,,,,,,36,754,76243,8340030,posNeg,76997,8340030,3,0,c44ccd2e7c5574b2562dbf5157d55f63b83b6802,0,0,0,0,0,
20200831,NY,434756,7828277,,8263033,418.0,89995.0,109.0,,51.0,,75100.0,A,8/30/2020 23:59,2020-08-30T23:59:00Z,08/30 19:59,25328.0,89995.0,2020-08-30T23:59:00Z,,,,434756.0,,,8263033.0,,,,,,,,,,,,36,656,65585,8263033,posNeg,66241,8263033,1,0,4cdd8f106eb6199e4f70808f9688056bfcf3df47,0,0,0,0,0,
20200830,NY,434100,7762692,,8196792,429.0,89995.0,112.0,,47.0,,75062.0,A,8/29/2020 23:59,2020-08-29T23:59:00Z,08/29 19:59,25327.0,89995.0,2020-08-29T23:59:00Z,,,,434100.0,,,8196792.0,,,,,,,,,,,,36,698,99324,8196792,posNeg,100022,8196792,8,0,ae539bab74cd3b94d2b78f19f2c51ebbb678a362,0,0,0,0,0,
20200829,NY,433402,7663368,,8096770,458.0,89995.0,116.0,,48.0,,74990.0,A,8/28/2020 23:59,2020-08-28T23:59:00Z,08/28 19:59,25319.0,89995.0,2020-08-28T23:59:00Z,,,,433402.0,,,8096770.0,,,,,,,,,,,,36,635,93238,8096770,posNeg,93873,8096770,7,0,c5929ef7c521aa31b39a8ecf265e85468133c8c3,0,0,0,0,0,
20200828,NY,432767,7570130,,8002897,478.0,89995.0,122.0,,51.0,,74923.0,A,8/27/2020 23:59,2020-08-27T23:59:00Z,08/27 19:59,25312.0,89995.0,2020-08-27T23:59:00Z,,,,432767.0,,,8002897.0,,,,,,,,,,,,36,636,97190,8002897,posNeg,97826,8002897,3,0,260ced8b71e7dd9841fd78aeb9e62b691834cf41,0,0,0,0,0,
20200827,NY,432131,7472940,,7905071,490.0,89995.0,126.0,,52.0,,74850.0,A,8/26/2020 23:59,2020-08-26T23:59:00Z,08/26 19:59,25309.0,89995.0,2020-08-26T23:59:00Z,,,,432131.0,,,7905071.0,,,,,,,,,,,,36,791,82646,7905071,posNeg,83437,7905071,4,0,eefd2e1d2d3eafa81c1c29d221af1624842021ac,0,0,0,0,0,
20200826,NY,431340,7390294,,7821634,492.0,89995.0,136.0,,54.0,,74791.0,A,8/25/2020 23:59,2020-08-25T23:59:00Z,08/25 19:59,25305.0,89995.0,2020-08-25T23:59:00Z,,,,431340.0,,,7821634.0,,,,,,,,,,,,36,566,70623,7821634,posNeg,71189,7821634,8,0,5ab28c1c2a03fc0ae4e754603a7c527c67bc252a,0,0,0,0,0,
20200825,NY,430774,7319671,,7750445,488.0,89995.0,133.0,,52.0,,74731.0,A,8/24/2020 23:59,2020-08-24T23:59:00Z,08/24 19:59,25297.0,89995.0,2020-08-24T23:59:00Z,,,,430774.0,,,7750445.0,,,,,,,,,,,,36,629,66626,7750445,posNeg,67255,7750445,2,0,3f2993f8c99b046448192b5625135a764b756e9c,0,0,0,0,0,
20200824,NY,430145,7253045,,7683190,482.0,89995.0,120.0,,54.0,,74684.0,A,8/23/2020 23:59,2020-08-23T23:59:00Z,08/23 19:59,25295.0,89995.0,2020-08-23T23:59:00Z,,,,430145.0,,,7683190.0,,,,,,,,,,,,36,408,61623,7683190,posNeg,62031,7683190,7,0,771471ca9c1c3e833bb99b1714cbf43425ddfde6,0,0,0,0,0,
20200823,NY,429737,7191422,,7621159,472.0,89995.0,110.0,,50.0,,74640.0,A,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,25288.0,89995.0,2020-08-22T23:59:00Z,,,,429737.0,,,7621159.0,,,,,,,,,,,,36,572,73471,7621159,posNeg,74043,7621159,6,0,3d258fc0c89e1702cf662eec8effc2b138fc88ea,0,0,0,0,0,
20200822,NY,429165,7117951,,7547116,483.0,89995.0,116.0,,56.0,,74553.0,A,8/21/2020 23:59,2020-08-21T23:59:00Z,08/21 19:59,25282.0,89995.0,2020-08-21T23:59:00Z,,,,429165.0,,,7547116.0,,,,,,,,,,,,36,653,94196,7547116,posNeg,94849,7547116,4,0,4bc902b0e3bb9ac710eea8e4ad3a18aa18c3ed8f,0,0,0,0,0,
20200821,NY,428512,7023755,,7452267,490.0,89995.0,119.0,,58.0,,74485.0,A,8/20/2020 23:59,2020-08-20T23:59:00Z,08/20 19:59,25278.0,89995.0,2020-08-20T23:59:00Z,,,,428512.0,,,7452267.0,,,,,,,,,,,,36,709,98171,7452267,posNeg,98880,7452267,3,0,40a692ac4fbc58d36404c6d2356157a28430c1a7,0,0,0,0,0,
20200820,NY,427803,6925584,,7353387,518.0,89995.0,120.0,,62.0,,74406.0,A,8/19/2020 23:59,2020-08-19T23:59:00Z,08/19 19:59,25275.0,89995.0,2020-08-19T23:59:00Z,,,,427803.0,,,7353387.0,,,,,,,,,,,,36,601,80383,7353387,posNeg,80984,7353387,5,0,79752d471f7254211eeb0dc9b377535dfbdd2fd4,0,0,0,0,0,
20200819,NY,427202,6845201,,7272403,548.0,89995.0,131.0,,60.0,,74328.0,A,8/18/2020 23:59,2020-08-18T23:59:00Z,08/18 19:59,25270.0,89995.0,2020-08-18T23:59:00Z,,,,427202.0,,,7272403.0,,,,,,,,,,,,36,631,79794,7272403,posNeg,80425,7272403,6,0,2634305cbad71daa1b096845b6eb75e6e3478bea,0,0,0,0,0,
20200818,NY,426571,6765407,,7191978,537.0,89995.0,126.0,,60.0,,74258.0,A,8/17/2020 23:59,2020-08-17T23:59:00Z,08/17 19:59,25264.0,89995.0,2020-08-17T23:59:00Z,,,,426571.0,,,7191978.0,,,,,,,,,,,,36,655,66236,7191978,posNeg,66891,7191978,8,0,68ae0c502bc8dee13dcda9651eb2a1366b558b57,0,0,0,0,0,
20200817,NY,425916,6699171,,7125087,534.0,89995.0,133.0,,64.0,,74207.0,A,8/16/2020 23:59,2020-08-16T23:59:00Z,08/16 19:59,25256.0,89995.0,2020-08-16T23:59:00Z,,,,425916.0,,,7125087.0,,,,,,,,,,,,36,408,56483,7125087,posNeg,56891,7125087,6,0,a61b094ea52f6575528f75a16d384290dafc3702,0,0,0,0,0,
20200816,NY,425508,6642688,,7068196,527.0,89995.0,128.0,,59.0,,74154.0,A,8/15/2020 23:59,2020-08-15T23:59:00Z,08/15 19:59,25250.0,89995.0,2020-08-15T23:59:00Z,,,,425508.0,,,7068196.0,,,,,,,,,,,,36,607,77085,7068196,posNeg,77692,7068196,6,0,de87641fe8ec35e31a507f8dceb5b5a89d1fcef4,0,0,0,0,0,
20200815,NY,424901,6565603,,6990504,523.0,89995.0,120.0,,58.0,,74081.0,A,8/14/2020 23:59,2020-08-14T23:59:00Z,08/14 19:59,25244.0,89995.0,2020-08-14T23:59:00Z,,,,424901.0,,,6990504.0,,,,,,,,,,,,36,734,87934,6990504,posNeg,88668,6990504,12,0,016cbb11300325b9924c191d8ac6f566d5abcc30,0,0,0,0,0,
20200814,NY,424167,6477669,,6901836,554.0,89995.0,127.0,,59.0,,73997.0,A,8/13/2020 23:59,2020-08-13T23:59:00Z,08/13 19:59,25232.0,89995.0,2020-08-13T23:59:00Z,,,,424167.0,,,6901836.0,,,,,,,,,,,,36,727,84728,6901836,posNeg,85455,6901836,4,0,5b7f677cdd9a26e940edabcbb8c5d3e7b5a26a20,0,0,0,0,0,
20200813,NY,423440,6392941,,6816381,555.0,89995.0,124.0,,56.0,,73907.0,A,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,25228.0,89995.0,2020-08-12T23:59:00Z,,,,423440.0,,,6816381.0,,,,,,,,,,,,36,737,87163,6816381,posNeg,87900,6816381,10,0,8c613516a7f353a5026fa0141ac76f486aae5606,0,0,0,0,0,
20200812,NY,422703,6305778,,6728481,558.0,89995.0,123.0,,62.0,,73842.0,A,8/11/2020 23:59,2020-08-11T23:59:00Z,08/11 19:59,25218.0,89995.0,2020-08-11T23:59:00Z,,,,422703.0,,,6728481.0,,,,,,,,,,,,36,700,87076,6728481,posNeg,87776,6728481,7,0,bd000a884749aef4aaf9deb5d176aabcbb391b2e,0,0,0,0,0,
20200811,NY,422003,6218702,,6640705,540.0,89995.0,120.0,,60.0,,73779.0,A,8/10/2020 23:59,2020-08-10T23:59:00Z,08/10 19:59,25211.0,89995.0,2020-08-10T23:59:00Z,,,,422003.0,,,6640705.0,,,,,,,,,,,,36,667,76392,6640705,posNeg,77059,6640705,7,0,938890e307d382056b61e7210237d7fb0e8bd061,0,0,0,0,0,
20200810,NY,421336,6142310,,6563646,535.0,89995.0,127.0,,62.0,,73736.0,A,8/9/2020 23:59,2020-08-09T23:59:00Z,08/09 19:59,25204.0,89995.0,2020-08-09T23:59:00Z,,,,421336.0,,,6563646.0,,,,,,,,,,,,36,476,53526,6563646,posNeg,54002,6563646,2,0,0fd9a1e3dc29b0ff602d8e1dc335535398db60ec,0,0,0,0,0,
20200809,NY,420860,6088784,,6509644,548.0,89995.0,131.0,,66.0,,73689.0,A,8/8/2020 23:59,2020-08-08T23:59:00Z,08/08 19:59,25202.0,89995.0,2020-08-08T23:59:00Z,,,,420860.0,,,6509644.0,,,,,,,,,,,,36,515,65297,6509644,posNeg,65812,6509644,7,0,905eb485f965f7e2d1ea89a17c64eda2ad6aff19,0,0,0,0,0,
20200808,NY,420345,6023487,,6443832,573.0,89995.0,133.0,,64.0,,73609.0,A,8/7/2020 23:59,2020-08-07T23:59:00Z,08/07 19:59,25195.0,89995.0,2020-08-07T23:59:00Z,,,,420345.0,,,6443832.0,,,,,,,,,,,,36,703,74154,6443832,posNeg,74857,6443832,5,0,d64d9270b3fdb6f2f2bfcbab0a7fe8eec55c326d,0,0,0,0,0,
20200807,NY,419642,5949333,,6368975,579.0,89995.0,139.0,,66.0,,73530.0,A,8/6/2020 23:59,2020-08-06T23:59:00Z,08/06 19:59,25190.0,89995.0,2020-08-06T23:59:00Z,,,,419642.0,,,6368975.0,,,,,,,,,,,,36,714,69456,6368975,posNeg,70170,6368975,5,0,8276b5e39343fe525ddf58f3c4750244f6492abd,0,0,0,0,0,
20200806,NY,418928,5879877,,6298805,570.0,89995.0,132.0,,69.0,,73472.0,A,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,25185.0,89995.0,2020-08-05T23:59:00Z,,,,418928.0,,,6298805.0,,,,,,,,,,,,36,703,71667,6298805,posNeg,72370,6298805,6,0,383148b0a7825ca61c6ce25e56526c8608eff799,0,0,0,0,0,
20200805,NY,418225,5808210,,6226435,564.0,89995.0,134.0,,69.0,,73410.0,A,8/4/2020 23:59,2020-08-04T23:59:00Z,08/04 19:59,25179.0,89995.0,2020-08-04T23:59:00Z,,,,418225.0,,,6226435.0,,,,,,,,,,,,36,636,72032,6226435,posNeg,72668,6226435,4,0,30e19968edb7121032330300ab6da902eb6855ff,0,0,0,0,0,
20200804,NY,417589,5736178,,6153767,568.0,89995.0,139.0,,69.0,,73326.0,A,8/3/2020 23:59,2020-08-03T23:59:00Z,08/03 19:59,25175.0,89995.0,2020-08-03T23:59:00Z,,,,417589.0,,,6153767.0,,,,,,,,,,,,36,746,70247,6153767,posNeg,70993,6153767,3,0,e02a824614768b699a23fc1ffc622bdb6c04bc00,0,0,0,0,0,
20200803,NY,416843,5665931,,6082774,536.0,89995.0,136.0,,62.0,,73279.0,A,8/2/2020 23:59,2020-08-02T23:59:00Z,08/02 19:59,25172.0,89995.0,2020-08-02T23:59:00Z,,,,416843.0,,,6082774.0,,,,,,,,,,,,36,545,51294,6082774,posNeg,51839,6082774,2,0,8a83abec7d67bcda898f047def9bdb0ee2b1b555,0,0,0,0,0,
20200802,NY,416298,5614637,,6030935,556.0,89995.0,143.0,,71.0,,73222.0,A,8/1/2020 23:59,2020-08-01T23:59:00Z,08/01 19:59,25170.0,89995.0,2020-08-01T23:59:00Z,,,,416298.0,,,6030935.0,,,,,,,,,,,,36,531,58430,6030935,posNeg,58961,6030935,6,0,8acbfeb1befc0814a99f475c70e6fb8432c9060b,0,0,0,0,0,
20200801,NY,415767,5556207,,5971974,581.0,89995.0,147.0,,72.0,,73134.0,A,7/31/2020 15:35,2020-07-31T15:35:00Z,07/31 11:35,25164.0,89995.0,2020-07-31T15:35:00Z,,,,415767.0,,,5971974.0,,,,,,,,,,,,36,753,81984,5971974,posNeg,82737,5971974,14,0,cfb8fd3245d8f5c82e53fdf3e77825bfc3e9f3f9,0,0,0,0,0,
20200731,NY,415014,5474223,,5889237,576.0,89995.0,140.0,,70.0,,73055.0,A,7/30/2020 23:59,2020-07-30T23:59:00Z,07/30 19:59,25150.0,89995.0,2020-07-30T23:59:00Z,,,,415014.0,,,5889237.0,,,,,,,,,,,,36,644,68225,5889237,posNeg,68869,5889237,5,0,fa3c407f75361c676e6f96f40b58b7cdf7e421b7,0,0,0,0,0,
20200730,NY,414370,5405998,,5820368,586.0,89995.0,142.0,,72.0,,72973.0,A,7/29/2020 23:59,2020-07-29T23:59:00Z,07/29 19:59,25145.0,89995.0,2020-07-29T23:59:00Z,,,,414370.0,,,5820368.0,,,,,,,,,,,,36,777,72769,5820368,posNeg,73546,5820368,13,0,4fde8e8b8e647211ec34dabd0d3d601a55e21427,0,0,0,0,0,
20200729,NY,413593,5333229,,5746822,619.0,89995.0,154.0,,76.0,,72900.0,A,7/28/2020 23:59,2020-07-28T23:59:00Z,07/28 19:59,25132.0,89995.0,2020-07-28T23:59:00Z,,,,413593.0,,,5746822.0,,,,,,,,,,,,36,715,61561,5746822,posNeg,62276,5746822,6,0,bd506ec2b4a31a12f5b087e00e75b7fb5072bc99,0,0,0,0,0,
20200728,NY,412878,5271668,,5684546,648.0,89995.0,152.0,,81.0,,72813.0,A,7/27/2020 23:59,2020-07-27T23:59:00Z,07/27 19:59,25126.0,89995.0,2020-07-27T23:59:00Z,,,,412878.0,,,5684546.0,,,,,,,,,,,,36,534,56863,5684546,posNeg,57397,5684546,9,0,d2cfd24bb01ba9b8e001c750b1f77a7008403cbf,0,0,0,0,0,
20200727,NY,412344,5214805,,5627149,642.0,89995.0,149.0,,84.0,,72766.0,A,7/26/2020 23:59,2020-07-26T23:59:00Z,07/26 19:59,25117.0,89995.0,2020-07-26T23:59:00Z,,,,412344.0,,,5627149.0,,,,,,,,,,,,36,608,56662,5627149,posNeg,57270,5627149,11,0,0183140ad77345581b02bee0c7d71c9e70de415c,0,0,0,0,0,
20200726,NY,411736,5158143,,5569879,637.0,89995.0,155.0,,90.0,,72716.0,A,7/25/2020 23:59,2020-07-25T23:59:00Z,07/25 19:59,25106.0,89995.0,2020-07-25T23:59:00Z,,,,411736.0,,,5569879.0,,,,,,,,,,,,36,536,53032,5569879,posNeg,53568,5569879,3,0,4546708912d1345918fb6b06995f116e30b32b30,0,0,0,0,0,
20200725,NY,411200,5105111,,5516311,646.0,89995.0,149.0,,94.0,,72632.0,A,7/24/2020 23:59,2020-07-24T23:59:00Z,07/24 19:59,25103.0,89995.0,2020-07-24T23:59:00Z,,,,411200.0,,,5516311.0,,,,,,,,,,,,36,750,70716,5516311,posNeg,71466,5516311,13,0,6d8098eafbb6e30ac39d99d4e29d4009c41e9cb1,0,0,0,0,0,
20200724,NY,410450,5034395,,5444845,650.0,89995.0,156.0,,93.0,,72552.0,A,7/23/2020 23:59,2020-07-23T23:59:00Z,07/23 19:59,25090.0,89995.0,2020-07-23T23:59:00Z,,,,410450.0,,,5444845.0,,,,,,,,,,,,36,753,75754,5444845,posNeg,76507,5444845,9,0,6da6379e839b340020485d54ff677c097bbfa6ab,0,0,0,0,0,
